CpG	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
9422491072_R02C02	0.0	2.9529953	1.8288817	3.428864	1.7153902	0.0	0.0	0.169415	0.90689945	0.0	0.0	0.0	0.0	0.3432188	1.562249	3.3966045	1.1521688	0.32021952	1.5653119	0.28748465	0.0	3.3737793	1.2729912	0.0	0.3321726	3.2380726	0.0	0.0	0.0	0.7335124	1.4963787	0.0	0.68755865	1.3683944	0.0	2.8399475	0.0	0.0	2.429975	0.0	0.0	0.0	0.049171448	1.3611554	2.3682761	0.0	0.0	0.0	1.1388748	0.0	0.0	0.12833881	0.0	4.168726	1.2329473	0.0	0.0	0.0	3.4532957	0.0	0.0	0.0	0.0	0.70130014	0.0	0.0	1.0787386	0.0	2.5867262	1.1769629	0.0	2.3161228	0.0	0.0	1.6376548	0.079535484	0.0	2.1355076	1.1733434	0.0	0.0	2.1150513	0.0	1.347747	0.10557294	0.8120737	0.5811701	0.0	0.0	2.6065307	3.8380349	0.0	0.0	0.0	0.0	0.5979042	2.5715485	0.0	2.5060983	0.6951344
6004791020_R01C01	2.1791053	0.18067363	0.0	0.5864005	0.0	1.5967727	0.0	0.0	0.0	0.0	2.4466276	2.0094352	0.0	0.0	0.016874075	0.0	1.0107154	0.0	0.0	0.0	0.8816228	0.5219021	1.6457987	2.4476674	0.0	0.13201702	4.052658	0.0	2.4239943	0.65916157	0.0	0.0	0.061990738	0.33188248	1.8703434	0.0	2.2284772	0.0	0.0	0.0	1.2531353	0.0	0.0	0.0	0.0	2.2290902	0.0	3.8680246	0.0	0.8870828	0.0	3.0059245	0.7557712	0.0	0.0	0.85901093	0.83063793	0.0	0.0	0.22374916	1.6670332	0.0	0.0	1.0057569	3.8457496	0.0	0.0	0.0	0.15651667	0.0	3.2500706	0.0	1.6952152	1.9637406	0.0	1.2671679	0.27972555	0.0	0.0	0.0	0.875412	0.0	0.0	0.0	0.0	0.0	0.0	1.0214336	0.12443924	0.030762792	0.0	2.3041272	0.0	0.44455624	1.5697298	0.0	0.0	0.0	0.0	2.1924543
9283265014_R01C01	0.0	0.37039286	0.8017092	0.70373505	0.103776276	1.6985044	0.0	0.0	0.0	0.0	1.6376915	1.0986185	0.32750988	0.64062023	0.0	0.5298228	0.0	0.3162881	0.0	0.0	2.631254	0.0	0.4544134	1.7892363	0.0	0.42989755	0.0	0.25778675	0.0	0.5052948	0.0	0.0	0.0	0.0	0.0	0.035999298	0.0	0.29705238	0.038133025	0.0	0.40635693	0.1508233	0.0	0.0	0.94810987	1.4699149	0.0	2.585931	0.0	0.0	0.0	0.0	1.3395927	0.41807222	0.5526929	1.7802675	1.0607138	0.0	0.0	1.6028233	1.6444807	0.0	0.0	0.0	1.003124	0.0	0.0	0.48790184	0.06872523	1.0354757	0.7807679	0.0	0.0	0.0	0.55870986	0.09838915	0.0	1.6408188	0.80217624	0.0	2.8569808	0.0	0.0	0.0	0.0	0.0	0.0	0.3586216	0.0	0.0	0.0	0.0	0.23923635	2.865675	0.0	0.14914012	0.0	0.18494391	0.0	2.471305
9630789227_R01C02	0.0	0.0	0.0	0.0	0.7757655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27813435	0.0	0.53920984	0.0	0.0	0.0	0.0	0.674114	0.72844887	0.35106373	2.4455893	2.286047	0.105017304	0.0	0.7733474	0.0	0.19786549	0.0	0.901582	1.5775619	0.0	0.0	0.3910632	0.0	0.0	0.0	0.12460089	3.016285	0.40627372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5419791	0.0	0.57218575	0.03608942	3.044381	1.1835861	0.0	0.0	0.32662296	0.0	0.0	1.631013	0.6495609	0.0	1.0783076	2.060824	0.0	0.0	1.6701717	1.2596598	0.0	0.0	0.0	0.0	0.0	0.3952943	0.95624757	1.3573644	0.0	3.5833364	0.0	0.03177333	0.0	0.0	0.0	0.0	0.11923313	0.31056643	1.2741832	1.6235285	0.0	0.0	0.04622698	0.0	0.53947115	0.58996916	2.068149	0.0	0.0
9993943017_R04C01	0.0	0.0	0.43821192	1.6587983	2.299253	0.0	0.0	2.4522123	0.0	0.35221577	0.0	0.0	1.7621756	0.0	0.11509335	0.73305464	0.0	2.0084667	0.0	0.610899	0.020938873	0.40665245	1.6715269	0.0	0.0	2.1218474	0.75990105	0.0	0.0	2.1890297	0.0	0.20943928	0.21112251	0.49404955	0.0	2.7981882	0.0	0.0	0.77540296	0.0	0.0	0.0	1.3609824	0.7686486	0.0	0.0	0.0	0.0	1.9813931	0.0	1.8291618	0.0	0.0	2.5058148	1.7440238	0.0	1.2734013	0.0	0.0	1.2150373	0.017595291	0.0	0.0	0.312881	0.0	0.0	0.82071006	0.5126567	0.18961728	1.1693878	0.5155206	0.0	0.324893	0.0	2.8553972	0.0	0.0	2.1699662	0.0	0.0	0.0	0.3566109	0.0	0.0	1.7124567	2.3608556	0.9703026	0.0	2.5528746	1.8679053	0.5229335	0.0	0.0	0.99922705	0.0	2.6301463	0.95914173	0.1715675	0.0	0.96796894
8784241071_R02C01	0.0	2.030688	2.128035	2.7143745	1.035774	1.8506866	0.32325053	0.6270838	0.0	0.0	0.0	0.0	1.1824026	0.0	0.19940603	1.221344	0.0	0.8665935	0.0	0.0	2.533478	0.54561615	0.6087742	0.0	0.0	0.9025214	0.0	0.0	0.0	2.993782	1.87584	0.0	0.0	0.0	0.0	2.3464642	0.0	0.7764914	0.5582838	0.0	0.0	0.0	0.06381774	1.0806266	1.216202	0.0	0.013450503	0.0	0.057214975	0.0	0.0	0.0	1.8457214	1.5347509	0.5300169	0.0	0.33413792	0.0	0.0	0.7969208	0.0	0.0	0.0	0.97685003	0.0	0.0	0.0	1.4968827	0.9186159	1.0747929	0.76045895	0.0	0.0	0.0	1.5503604	0.0	0.0	3.041707	0.0	0.0	0.14462948	1.4522333	0.0	1.5143975	0.4319992	1.4727349	1.6258717	0.0	0.52105904	0.4846164	1.5840964	0.0	0.9502425	1.5063801	0.0	0.36392736	0.6275773	0.0	0.8079605	2.6080575
9426020160_R04C01	0.0	1.5975825	1.3587723	2.6167336	0.64608824	1.2959218	0.0	1.1054792	0.0	0.0	0.42156076	0.0	1.5511093	0.5812187	0.90018487	0.26734686	0.43909505	0.0	0.14766383	0.609694	1.8041849	0.16456127	0.19819736	0.0	0.30959466	0.7133015	0.37810946	0.0	0.0	2.4074116	2.1621177	0.0	0.0	0.0	0.0	1.1651678	0.0	0.15716219	0.8264002	0.0	0.0	0.0	0.50378704	0.3723203	0.511389	0.0	1.2369022	0.0	0.80991626	0.15679836	0.0	0.0	0.95437187	1.2899587	0.49821806	0.0	1.6354179	0.0	0.0	1.0923281	0.42970657	0.0	0.0	1.8056679	0.1294384	0.0	0.0	1.7071828	0.029443145	1.3864574	0.6329622	0.0	0.11062479	1.3477693	1.4915277	0.37951696	0.49744165	1.7211382	0.30723882	0.75756645	0.0	0.3506704	0.0	0.09862733	1.3097973	1.5705509	0.6736672	0.0	1.959033	1.4751934	0.0	0.29371452	0.63775444	1.2224364	0.0	0.50929976	0.52040195	0.0	1.0695405	3.1554823
8784241071_R02C02	0.0	1.2171117	1.8205533	3.0789828	1.0129204	2.1878695	0.41546798	0.8532977	0.058166265	0.0	0.04072523	0.0	1.3649135	0.0	0.18909478	1.7446275	0.0	1.2572025	0.0	0.60351753	2.105189	0.47354984	1.0096598	0.0	0.0	0.73618865	0.0	0.0	0.0	3.131566	1.770648	0.0	0.3896618	0.0	0.0	3.2867177	0.0	0.5635655	0.85893065	0.0	0.0	0.0	0.69942904	1.5613884	1.0436873	0.0	0.0	0.0	0.5822079	0.0	0.0	0.0	1.18558	1.9613204	0.8309784	0.13231444	0.46333408	0.0	0.0	1.0838022	0.0	0.0	0.0	1.6224015	0.0	0.0	0.0	1.7171463	0.30398953	1.614481	0.4069023	0.18636608	0.0	0.13335514	1.5900201	0.0	0.0	3.6155806	0.80593276	0.0	0.0	0.9150062	0.0	0.14350349	0.0	1.4088559	1.7334309	0.0	1.1428685	2.1074462	2.285139	0.0	1.3699222	1.7080808	0.0	0.47999787	1.1983371	0.0693389	1.3048229	2.3200016
8784241036_R04C02	0.0	2.3857605	2.3200922	3.2500322	0.43485317	2.384317	0.55302644	0.14585686	0.0	0.0	0.0	0.0	1.2495484	0.0	0.4452306	1.0867243	0.0	0.30510592	0.0034315586	0.49012804	2.2117178	0.40953922	0.98728275	0.0	0.0	0.5689286	0.54326963	0.0	0.0	3.063757	3.0070994	0.0	0.0	0.0	0.0	2.3718367	0.0	1.180167	0.7453782	0.0	0.0	0.0	0.53833485	1.1909162	1.5064809	0.0	1.0272763	0.0	0.0	0.0	0.0	0.0	1.850601	1.0717041	0.0	0.0	0.8941965	0.0	0.0	1.0681028	0.23156548	0.0	0.0	2.0250027	0.0	0.0	0.0	1.958156	0.7514053	1.3198872	0.91740847	0.0	0.0	1.3138978	0.9419818	0.0	0.0	2.2794905	0.5230081	0.0	0.0	1.5151794	0.0	1.2418473	0.14516735	1.0094318	1.14889	0.0	0.08992338	0.24690461	1.277605	0.0	1.249558	1.0687308	0.0	0.0	1.0411425	0.0	1.4106517	3.2196255
9283265014_R04C02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3719082	0.0	0.0	2.4703665	0.59153175	0.32231712	0.4129188	0.9195876	2.0526607	0.0	0.0	0.0	0.0	0.0	0.039956093	2.8501747	0.7768889	0.26757085	0.11814022	1.279387	0.0	0.09596348	0.87163687	0.0	0.0	0.0	2.690705	0.0	0.0	0.055700302	0.0	0.81364274	0.9457294	0.0	0.44194698	0.0	0.0	5.068272	0.46236575	0.0	0.17912793	0.0	0.0	0.6723938	0.0	0.0	0.0	2.4324067	1.2105513	2.5361845	0.0	1.7793102	3.5317774	0.0	1.4876338	0.0	0.0	0.7361115	0.0	0.0	0.27822328	0.0	1.2498522	0.0	1.7720904	0.0	0.047251225	0.0	2.6801565	0.0	0.0	1.423307	1.4348993	0.0	2.028741	0.0	0.0	0.0	0.0	1.0673237	0.0	0.0	0.0	0.0	0.0	3.9167004	0.0	0.0	0.0	0.0	0.0	0.10820317
9993943013_R02C02	0.47690535	1.5955297	0.0	0.85656905	0.0	1.4992008	0.0	0.0	1.1546941	0.0	0.13186264	2.2675958	0.0	1.3532763	0.12653327	0.5078001	3.033841	0.0	1.7697899	0.38152266	3.6505992	1.0162516	0.8474035	0.8211944	0.0	0.5061072	0.9077587	0.4785452	2.3626328	0.0	0.0	0.0	0.0643301	0.38938046	2.0710914	0.0	0.0	0.0	0.0	0.0	0.0	1.4336874	0.0	0.0	0.8242936	0.119110584	0.0	4.1292267	0.0	1.4157534	0.0	0.33829522	0.31047422	0.19170284	0.0	1.802295	0.08269882	0.0	0.0	1.8489218	0.8231764	0.0	0.0	0.0	0.23745918	0.0	0.0	0.0	0.3034551	0.5717802	1.2636924	0.0	0.0	1.7498252	0.0	0.0	0.20782435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04167962	0.0	0.44273663	0.12500906	3.1440635	0.0	0.0	0.05223608	0.0	0.42364025	3.3335118
9630789239_R02C01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6606684	2.4809308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4103212	0.0	0.24131012	4.841606	0.0	0.08426261	0.6214733	0.0	0.0	0.10624504	0.0	0.0	3.5685015	0.0	0.0	0.0	1.1565335	0.0	0.0	0.0	3.7076874	3.8652358	0.0	0.0	0.0	1.3288541	0.0	3.7344868	0.0	0.0	0.0	3.2383971	0.0	0.5572281	0.0	4.0053215	0.42270947	0.0	0.0	0.22162151	0.0	0.0	0.0	0.0	1.6847107	2.0491033	0.0	0.0	0.16614056	0.0	3.875032	0.0	0.0	0.0	0.0	2.0548587	0.915298	0.0	0.0	0.0	2.2328768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.050021887	0.0	0.0	0.0	0.0	0.0
9993943013_R03C02	2.0356517	1.8279626	1.4901099	3.663549	0.20000613	0.93173885	3.6807804	0.0	0.0	0.0	1.3387442	1.1188774	1.7633653	0.0	0.034543276	0.8238139	0.24344102	2.3575282	0.4549265	0.5457783	0.503948	2.898446	2.1746922	0.37959814	0.44789	0.19141829	2.576746	0.0	0.1791048	2.542201	1.9690418	0.0	0.038535118	0.3024521	0.052366495	2.410943	2.855952	0.0	0.0	0.0	0.0	0.0	1.7327144	2.5296016	0.0	0.0	0.0	0.0	1.7590263	0.0	0.0	1.9160496	3.7173145	0.89155054	0.0	0.0	0.29082775	0.0	0.0	1.5057831	0.0	0.3463353	0.0	2.3901663	0.4739914	0.0	0.0	0.36894912	1.1888729	0.0	0.52641773	0.0	0.89430904	4.8485355	1.2183803	0.0	0.0	0.0	0.0	0.0	0.100400925	0.5046503	0.0	3.4753723	0.0	0.0	0.0	1.375484	0.3885274	0.0	3.5216494	0.0	0.0	0.0	4.6555157	0.0	0.53684044	0.0	0.0	3.3732715
8784241046_R05C01	2.6176143	0.70760906	0.43498182	3.5256166	0.0	0.10122585	4.038379	0.0	0.0	0.0	0.784256	0.9247761	0.0	0.0	0.004737258	1.4195833	0.6765863	1.4684391	0.8960333	1.3198638	0.35568714	2.9283037	2.180954	0.12843752	1.8444989	0.0	1.9141121	0.0	0.90984166	1.2266521	0.7780237	0.0	1.1608157	0.0034370422	0.0	3.0219357	2.393641	0.0	0.0	0.0	0.0	0.0	0.5295391	1.873938	0.0	0.0	0.0	0.0	0.47675347	0.0	0.0	3.609465	3.0531852	1.7316253	0.0	0.0	0.23778152	0.0	0.20267129	0.757988	0.0	0.19863403	0.0	3.4450207	0.17031074	0.0	0.0	0.008755475	0.26329637	0.13436604	0.5331998	0.04497814	0.7117591	4.0601845	0.0	0.5551828	0.060465455	0.0	0.0	0.0	0.0	0.0	0.0	1.8083423	0.0	0.0	0.0	0.92044854	0.5051203	0.94862866	4.040666	0.0	0.0	0.0	2.7177398	0.0	1.3258696	0.0	0.0011496544	2.2540522
8784241071_R03C01	0.0	1.5055553	0.703393	1.8970342	0.6103579	1.3691673	0.88525605	0.089054585	0.0	0.0	0.4919634	0.0	1.3076715	0.11527157	0.0	0.6641717	0.13250747	0.0	0.38073707	0.31917572	1.845393	0.11082935	0.18301773	0.46596718	0.23480448	0.7664163	0.0	0.0	0.0	2.104031	1.8988638	0.0	0.0	0.0	0.0	1.5716839	0.0	0.8700483	0.21966887	0.0	0.0	0.0	0.0	0.27064753	0.86816406	0.44409132	2.013144	0.0	0.32311392	0.0	0.0	1.1655798	1.1554818	1.1176882	0.41711712	1.2333052	0.8362522	0.0	0.0	0.8699236	0.0014228821	0.0	0.30574423	1.27038	0.11289215	0.0	0.0	1.8460968	0.3153597	0.88109493	0.42678928	0.0	0.0	1.3028369	1.1665864	0.0	1.2856774	1.7892113	0.14232135	0.0	0.2683227	0.45110607	0.0	0.0	0.28735042	0.587327	0.38511252	0.0	0.9279046	0.8882375	0.47887945	0.0	1.2978272	1.6454797	0.0	0.34825134	0.0	0.0	0.67802	2.3826532
9283265077_R05C01	0.34825563	0.8393715	0.083421946	2.099984	0.0	2.1918654	0.25099814	0.0	0.0	0.0	1.1790652	0.0	0.0	0.0	1.113843	2.7087889	1.6455157	0.0	1.4499454	0.38342	3.0527246	0.6650734	1.9187555	0.0	0.2034983	0.269382	0.9580698	0.0	2.1469264	0.9001665	0.5412471	0.44759917	0.0	0.31987047	0.7535605	0.73455954	0.0	0.0	0.42631668	0.0	0.0	0.0	0.0	0.0	0.42203665	0.0	1.82957	2.0710785	0.0	2.7952259	0.0	1.7190295	0.058238268	0.39546108	0.0	0.0	0.0	0.64609766	0.0	0.31917286	0.016191483	0.0	0.0	1.8816292	1.3923438	0.0	0.0	0.68337554	0.0	0.46773434	1.8950672	0.7971596	0.0	2.9060352	0.0	0.5047747	0.71614957	1.0379558	1.6917083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9892474	0.0	0.0	1.2071013	3.2589068	0.0	0.0	0.0	0.0	0.26342154	2.6872902
9283265058_R06C02	1.3325136	0.0	0.0	2.494322	0.4705035	0.0	2.2245197	0.92117643	0.0	0.0	0.0	0.0	0.0	0.0	0.51136243	0.0	0.0	1.8054429	0.0	1.3154297	0.0	1.2997332	1.6583519	0.4510393	3.4633498	0.04017186	1.1947589	0.0	1.8438424	1.6000853	0.2629068	0.0	0.38221645	0.684453	0.0	1.6670814	1.4410958	0.0	0.28496766	0.0	0.5610641	0.0	0.0	0.80845845	0.0	0.0	0.0	1.5246844	0.0	0.0	0.0	2.9472475	1.8922807	2.3022652	0.0	0.0	1.1196861	0.0	1.1300131	0.0	0.0	0.092261314	0.0	3.205385	0.9415605	0.0	0.8932737	0.49111217	0.0	0.20636463	0.3503108	0.0	1.8633125	0.89589715	1.3866956	2.4643846	0.0	0.3231045	0.0	0.3184297	3.103724	0.0	0.0	0.0	0.20834279	0.0	0.0	0.0	2.466446	2.367114	1.1649661	0.0	0.0	0.29294658	0.20068449	0.0	0.060598373	0.2936529	0.0	2.1716304
9305216146_R05C02	0.0	1.265085	3.103941	0.0	3.4138215	0.0	0.0	0.0	2.1193604	0.0	0.0	0.22958088	0.0	2.0574455	2.6169188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40763664	0.0	0.0	5.633316	0.0	0.0	0.0	1.9251323	0.10804582	4.9580736	0.0	3.234486	0.0	0.0	0.0	0.0	0.35955226	0.0	0.0	0.0	0.0	0.0	0.0	3.8603663	0.0	0.0	0.0	0.0	0.0	0.6233902	0.0	0.0	2.1876445	0.0	2.6188335	0.0	0.0	1.4036427	6.3871193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.746418	1.930954	0.9171877	0.0	0.16396904	0.0	0.0	0.0	0.0	0.0	1.9448197	0.0	1.0543087	4.727384	2.1061893	1.0978863	0.71298504	1.1787434	0.0	0.46358037	0.0	0.0	0.0	0.0	0.0	0.47984695	0.0	0.11161542	0.0	0.0	0.0	0.0
9283265077_R02C01	0.0	0.8774791	2.076611	1.0009995	2.6085234	0.0	0.0	1.7204218	2.2425103	0.0	0.0	0.0	0.82772446	1.4576283	0.0	0.28122377	0.0	0.91892684	0.83119154	0.0	0.0	0.0	0.016266823	0.0	0.0	4.1531096	0.0	0.0	0.0	1.8519182	0.0	0.26813054	0.0	1.7231827	0.0	0.7237034	0.0	0.0	0.74423915	0.0	0.0	0.0	0.45141745	0.0	0.47106433	0.02848339	0.0	0.0	2.3043506	0.0	1.1949623	0.08567476	0.0	2.336551	3.5419044	0.18351555	1.5599012	0.0	0.0	1.1354227	1.9851303	0.0	0.17073053	0.22646618	0.0	0.0	1.7326845	0.0	2.20043	2.0758572	0.0	0.0	0.14256334	0.0	2.1214767	0.0	0.0	1.1689442	0.0	0.0	0.0	1.8958237	0.0	0.7426209	1.8727374	3.0040946	0.9942322	0.0	1.4609833	1.0120044	0.0	0.0	0.0	0.3194642	0.0	2.8203514	1.5533209	0.0	0.0	0.0
9305216132_R03C02	0.0	3.4932866	3.783989	3.8812313	0.70081365	0.0	0.0	0.0	3.5476456	0.0	0.0	0.028466702	0.0	2.0946655	2.9500768	3.1875167	0.0	0.0	4.0492516	0.0	0.0	2.935833	0.41427994	0.0	0.7053797	4.333847	0.0	0.0	0.14904952	0.87849045	1.2292569	0.48175573	0.0	2.7013164	0.0	0.15550566	0.0	0.0	2.0640707	0.0	0.0	0.0	0.36137557	1.0473932	3.71211	0.0	0.0	0.0	1.2342823	0.0	0.0	0.4979005	0.0	2.8870902	1.9460006	0.0	0.276474	0.0	3.2278461	0.0	1.2121973	0.0	0.0	1.8471372	0.0	0.0	0.0	0.0	4.42004	2.5690165	0.19300699	1.7167587	0.14834785	0.0	0.0	1.6238996	0.0	0.0	2.2487586	0.0	0.0	2.785674	0.0	2.63639	0.75793767	0.5783086	0.0	0.0	0.0	1.8884124	2.9713082	1.0690513	0.0	0.0	0.0	0.0	3.4552512	0.0	1.9853954	0.16642547
6042324072_R02C01	0.0	0.45900625	0.04386735	2.5837367	2.9740572	0.0	0.0	4.0087857	0.0	0.4692111	0.0	0.0	1.8127313	0.0	0.0	0.8464751	0.24413413	3.198053	0.0	0.55795383	0.0	0.8663702	1.1211882	0.0	0.0	2.2589376	0.20281363	0.0	0.0	1.9328475	0.0	0.0	0.40636444	0.72288656	0.0	3.1892595	0.0	0.0	0.9633756	0.0	0.0	0.0	1.4676707	1.4278349	0.0	0.0	0.0	0.0	2.7793214	0.0	1.7268237	0.0	0.052080512	3.6584015	2.420928	0.0	1.1786165	0.0	0.44519603	1.1129618	0.0	0.0	0.0	0.3616662	0.0	0.0	2.9988332	0.7029954	0.40780258	1.1934757	0.21641684	0.0	0.21280718	0.0	4.000635	0.0	0.0	1.9955733	0.0	0.0	0.0	0.9148055	0.0	0.0	1.9343	3.328113	1.815567	0.0	3.7699728	2.3502994	0.66988754	0.0	0.0	0.15633368	0.0	3.1832836	1.608294	0.6518768	0.0	1.036376
9283265077_R04C02	0.0	3.7283602	0.0	0.065633655	4.6046515	0.0	0.0	0.0	0.0	3.2207468	0.0	0.0	0.0	0.0	2.9368346	3.4502168	5.0103626	0.0	0.0	0.0	0.0	3.970789	3.0982533	1.0337093	4.5194917	3.8988938	0.29513502	0.0	0.0	0.0	0.0	0.0	2.7799792	4.3921676	0.0	0.28024197	0.0	0.0	4.8057084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3305712	0.0	1.3825839	0.0	0.0	2.986414	0.0	0.0	0.0	1.0333799	0.0	0.0	0.0	0.0	0.0	4.784865	0.0	2.909408	4.1663322	0.0	0.0	0.0	0.0	0.0	0.0	1.2250016	0.0	0.0	3.7916424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8673779	2.9222553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9305216147_R02C01	0.0	0.0	0.0	1.2435095	1.6030626	0.0	0.0	1.9212227	0.0	0.40940666	0.0	0.0	0.0	0.0	0.2762288	0.8669262	0.479241	1.3037145	0.0	0.0	0.2269795	1.187273	1.7253103	0.0	0.51634365	0.9083614	0.92817354	0.0	0.0	0.40332747	0.0	0.0	0.7390146	0.0	0.0	1.024363	0.0	0.0	0.0	0.0	0.96114767	0.0	0.0	0.0	0.0	0.0	0.0	0.8927939	0.21852326	0.71619415	1.064111	0.23613048	0.0	2.0088234	0.70034456	0.0	0.556303	0.0	0.009770274	0.2220993	0.0	0.0	0.0	0.93734455	0.0	0.0	2.1591773	0.32461146	0.0	0.88254166	1.9220872	0.0	0.9944258	0.0	2.266153	0.0	0.0	1.2503684	0.0	0.044179678	0.8664975	0.0	0.0	0.0	1.354259	1.0409913	0.25162458	0.0	1.9345245	2.64185	0.0	0.0	0.5851178	1.4940233	0.0	1.483073	0.0	2.0935602	0.0	1.227159
9422491072_R01C02	0.0	0.0	0.0	0.24724865	0.42198995	0.0	0.0	0.28714323	0.0	0.0	1.3991175	0.0	0.0	0.0	0.46771777	0.9352393	0.0	0.0	0.0	0.0	0.0	0.3091507	2.415968	0.0	1.921593	0.0	3.777533	0.0	0.0	0.28367615	0.02429092	0.0	1.7429338	0.0	0.0	0.0	1.1346862	0.0	0.0	0.0	3.223219	0.0	0.0	0.0	0.0	0.73885727	0.0	0.0	0.0	1.8088229	0.0	2.7489023	0.0	0.09300184	0.0	0.0	1.0392332	0.0	0.0	0.0	0.0	0.0	0.0	3.6302285	1.9621847	1.5456027	0.0	0.4963503	0.0	0.0	4.2309756	0.0	1.287169	0.81199074	0.0	2.85261	1.4751718	0.0	0.0	1.3249288	1.7132306	0.0	0.0	0.0	0.33871293	0.0	0.0	0.0	1.8882604	1.438686	0.0	0.0	0.0	0.15998816	0.0	0.0	0.0	2.4034395	0.0	0.0
7796806088_R01C02	0.18685389	0.11387169	0.0	0.0	0.43188325	0.11187482	0.13004386	0.0	2.0343933	0.13109875	0.0	0.0	0.0	0.40240288	0.0	0.0	1.0160687	0.0	1.1009686	0.0	3.80185	0.0	0.20125866	1.3292496	0.0	2.1614738	0.0	2.236525	0.62012637	0.5533552	0.0	2.6899726	0.20139694	0.0	0.0	0.28381205	0.0	0.98125076	0.0	1.7776616	0.0	1.8590215	0.0	0.0	0.38330173	0.7234659	0.42010128	0.84252787	0.0	0.0	0.19328773	0.16173029	0.0	0.0	0.361372	1.8952334	0.87050915	0.0	0.0	0.76379585	0.0	0.0	2.231627	0.0	0.0	0.0	0.0	0.0	0.34667528	0.8154869	0.1947298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5885761	0.0	0.0	0.0	0.0	0.0	2.5221572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1115556	0.0	0.0	1.0161033	0.0	0.0	0.0	0.39379144
9283265077_R06C01	0.1150012	1.8775017	1.5433645	3.270422	0.24507931	2.9299917	0.6462424	0.0	0.3017025	0.0	1.0560703	0.0	2.1292138	0.24738884	0.5095073	1.4135046	0.270344	0.0	1.4864438	0.9478688	2.5481393	0.0	1.1285439	0.0	0.0	0.60333574	0.27337122	0.0	0.69954973	2.3646321	2.6232774	0.0	0.0	0.24076986	0.12025148	1.5844679	0.0	0.9104223	0.6224155	0.0	0.0	0.0	1.1297839	1.3145891	1.9322443	0.0	1.1537049	0.7650845	0.64917827	0.0	0.0	0.76310396	1.4333467	0.9458637	0.2630024	0.0	0.6333008	0.0	0.0	1.0873814	0.027801514	0.0	0.0	1.6438508	0.44397068	0.0	0.0	1.6418064	0.20011711	1.0429163	0.3334446	0.13725054	0.0	2.3921163	1.1900285	0.0	0.0	2.0024786	0.9569371	0.0	0.0	0.47592455	0.0	0.0	0.2277329	0.48172808	0.4862051	0.0	0.3802848	1.3828079	0.6442385	0.0	1.4355712	1.953505	0.0	0.045881033	0.47783566	0.0	1.0902414	3.5187674
7796806088_R05C02	0.0	0.13104552	0.27136683	0.9484247	1.8527515	1.219429	0.0	1.5795894	0.0	0.8743119	1.0486941	0.0	0.99052715	0.0	0.25996494	0.18228388	0.019093394	0.9477432	0.0	0.0	2.0128872	0.0	1.4671488	0.20306754	0.0	1.499342	2.0083613	0.0	0.0	2.2578816	0.0090146065	1.1602616	0.40642977	0.87590885	0.0	1.1065793	0.0	0.39721656	0.2564355	0.0	0.6242517	0.0	0.45540047	0.0	0.0	0.41016006	0.0	1.1109626	0.55720973	0.63920593	0.5857837	0.0	0.15859967	0.6346319	1.1461692	0.0	1.3021078	0.0	0.0	1.3564701	1.1038847	0.0	0.0	0.86603737	1.0163033	0.0	0.0	0.53772074	0.4683981	0.44571114	1.6899848	0.0	0.44434977	1.3695834	1.1430224	0.0	0.0	1.3019264	0.0	0.0	0.6712904	0.0	0.0	0.0	1.4218769	1.227128	0.011060953	0.0	2.4135513	0.899194	0.0	0.0	1.5154843	1.9841456	0.6072081	1.2232943	0.0	0.13257998	0.0	1.6345906
